equity
10000.0
9990.0
9995.371368339225
10009.47834151209
10018.879532702535
10017.972779341117
10015.914648022208
10019.95225045422
10021.44852316024
10023.810922527973
10014.304274797878
9999.352784909948
10005.490874156303
10014.914539691263
10004.042143332914
10010.193198547258
10021.258355629721
10031.51789390109
10029.37159399985
10009.287309583706
10007.679529552976
9970.665148533664
9975.30264308467
9959.938835414665
9982.066556385997
9988.778605815363
9974.132248374128
9995.463858910887
10009.913998036545
10032.104820052093
10027.845931766387
9963.742186024996
9946.740344398953
9960.602692975743
9971.896915492693
9979.080061759021
10032.02961743775
10071.963934448357
10038.251553277107
10010.299519484774
9917.86513368575
9929.216406461854
9920.61132570598
9946.626243880643
9916.462215949256
9911.53860570461
9912.876693601154
9926.99576834414
9911.408081626847
9950.950826404161
9967.18076073588
9967.179896338015
9973.42171332829
9986.215666142722
9965.470981756966
9970.804316590089
9948.23921029857
9942.670759245899
9943.5550382628
9967.13408325112
9984.055535875626
10021.539284936167
10007.164348424849
10013.18487956143
9997.51853263833
9981.830575768583
9972.770821735203
9965.455422595378
9978.553643458637
9957.863416138438
9966.23597386836
10018.879532702535
10032.898337293065
10066.910664523813
10063.221414431793
10096.177447470307
10099.578853072957
10096.21115898708
10100.971398035057
10095.212779451871
10075.42239031016
10084.259994091983
10086.350108131932
10059.174303623255
10054.113254117918
10122.81646090421
10133.705280822014
10127.499768542113
10101.353461891822
10074.557992444175
10058.059230376135
10049.327947531829
10044.730215282658
10036.280726142662
9993.010697767224
10016.237932824086
9995.963480877426
9984.182602361925
9960.191239591533
9996.935928476658
9994.295192996076
10030.33366882469
10075.39472957845
10065.704829500766
10057.325356587913
10081.89067954132
10109.173669385382
10163.73359828844
10165.764933273504
10137.084212080146
10122.309059356878
10120.889718060931
10133.300742620733
10139.284104649076
10129.919218169003
10118.93531448594
10124.23320900656
10150.800477417584
10168.823172923356
10163.897833882977
10162.34537531567
10163.584057457625
10184.592383192507
10152.371088340078
10158.502262403503
10139.318680563716
10118.729587793838
10119.810949524182
10150.122789490651
10134.314681317534
10123.205439943904
10111.517052000065
10112.646820010905
10104.364159659044
10084.908292491471
10105.672858028145
10106.183717166941
10069.197861277207
10073.059990942425
10061.134757983307
10041.05738875009
10051.619466274553
10018.37040235947
10016.990823365357
10034.680725692724
9987.488924199315
9975.798807459745
9951.390804917948
9970.187136513776
9980.803671103793
9993.581200358773
9995.238251067865
10003.13452557363
9994.471530160736
9992.991681014171
9979.041163855052
9989.708697919163
10002.595141305257
10001.123071739486
10024.297578526523
10001.206918332486
9998.732147242174
10005.19265689254
10017.85781442494
10016.16618780121
10019.73701538559
10024.4531701424
10025.864731857551
10029.430373054738
10011.60476026241
10002.078231381398
10001.256189010846
10002.907188934878
10008.54392741896
10007.657919606327
9999.84116970423
9997.626582371578
9983.795352117964
10000.28460580948
9998.439116365604
9983.296594549292
9997.926528431075
9999.97688016919
10011.107731489468
9994.997948461121
9999.660510550239
9985.723823756976
9992.737548041572
9999.664832539569
9997.7683436216
9983.796216515831
9986.52771377234
9967.890431383856
9994.875203964151
9986.466341523856
9982.070878375327
9967.156557595634
9975.625063488682
9987.157859816643
9960.654556847701
9889.340868506135
9877.772631865668
9870.369928541379
9910.312025132778
9891.609912904343
9827.44220172087
9750.474486937901
9726.203923656796
9735.632775578952
9710.353459988242
9749.73024037529
9757.061198676702
9745.104847394407
9778.987514945258
9761.918250285667
9751.747744994496
9733.178750037421
9715.716184348808
9718.350004646463
9691.879548796427
9748.841639369057
9765.101827626087
9736.858491752917
9737.52753570119
9715.42747546157
9694.797755991991
9664.995046368585
9710.64476206908
9719.488416635964
9738.776590617537
9765.53143336548
9775.486703588022
9779.264986660239
9762.031486406111
9765.043912969066
9765.620466345677
9762.597667008331
9763.573572199026
9737.693500091458
9757.512414362745
9752.450500459541
9677.604882437563
9662.247989950489
9651.459440185137
9680.026060860186
9695.21958215059
9695.019906243548
9681.152371279564
9701.19948658747
9720.262917123886
9690.904508003598
9653.862466252574
9695.253293667363
9736.304412720821
9732.833855288894
9731.697172095124
9735.09079811698
9744.794528560518
9762.680649203465
9770.242401735095
9773.806314136547
9752.449636061674
9829.987853436194
9797.639492097465
9830.970673809818
9833.502495159286
9823.000061087578
9804.00146039111
9811.047167396748
9797.05343034433
9796.768179048553
9794.232900107621
9773.085406316317
9738.413543513823
9759.689832587159
9728.470374861407
9658.406605834054
9659.638372793082
9640.911193026532
9661.0914256058
9657.676189637297
9644.223565648985
9650.84571770029
9624.897358161308
9604.411128737482
9594.816312425057
9641.493797188206
9645.017947287824
9591.124469139439
9407.55575193183
9487.64826500033
9453.055062403642
9436.064457949857
9458.241449599547
9458.23885640595
9421.460456004053
9462.747555674923
9480.750370029777
9475.67635455645
9472.072679853161
9451.154251496342
9443.787852882424
9453.055062403642
9449.599199735438
9470.965386186836
9471.096774662465
9412.860561635374
9433.4764507391
9454.15111889771
9479.828057506771
9407.760614226068
9424.338036499914
9461.69990546135
9499.731682768925
9484.864039473996
9436.821670480458
9446.86943127466
9462.483049927932
9470.19175009678
9477.557284312832
9478.0612282687
9459.2718118558
9457.219731321953
9469.804499852818
9478.553935052312
9476.88824036456
9468.731782101133
9457.48077947748
9443.720429848878
9447.240257959165
9459.25279510275
9448.751225428907
9456.51697585691
9448.440042197153
9446.82188939203
9456.70627898956
9455.56527380646
9454.99736440851
9459.53458880706
9458.604496703261
9455.648256001596
9462.994773464596
9474.286402787946
9476.899477536817
9474.475705920597
9452.507898554473
9460.622865720334
9459.624486185123
9453.565057144573
9452.746472365485
9457.377051733563
9466.285536140396
9466.013250812612
9466.835293183163
9453.784614202534
9453.83474927876
9449.164407608847
9477.171762864602
9495.411422234736
9511.65518693231
9527.567887247216
9525.968751195145
9533.751789580467
9537.558597782261
9577.856826294446
9580.466443451853
9675.940916545544
9695.427902036292
9694.075934503217
9694.075934503217
9694.075934503217
9694.075934503217
9694.075934503217
9684.381858568713
9673.938637294288
9694.14047733656
9714.401245189523
9715.367487967798
9713.571922912564
9714.422909825807
9707.677408672367
9812.112221172976
9881.979806604002
9863.091710106004
9836.83017163772
9836.83017163772
9836.83017163772
9836.83017163772
9836.83017163772
9836.83017163772
9836.83017163772
9836.83017163772
9836.83017163772
9836.83017163772
9826.99334146608
9820.1615970975
9795.712589602252
9779.602998099464
9778.541789598828
9762.021795455828
9740.785605282086
9683.26741768124
9695.418083296943
9706.710165983328
9702.163969372592
9736.719356528838
9753.077078498198
9711.101817666788
9688.356238703305
9723.117685762589
9763.338003086472
9818.75352109342
9841.623594581653
9801.668579382927
9782.727381379253
9792.046440494065
9808.41103112686
9835.066596750456
9811.211728642293
9803.035443406401
9812.659299461122
9836.770883865149
9809.89466242872
9834.124731276994
9969.116290921886
9994.94418260162
9983.743109705742
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
10017.326617046483
