timestamp,price,signal,position,future_return
2025-09-17 02:00:00,116686.43,1.0,0,-0.002694315011608439
2025-09-17 03:00:00,116372.04,1.0,0,-0.0005031277272443679
2025-09-17 04:00:00,116313.49,1.0,0,0.0068333432347356116
2025-09-17 05:00:00,117108.3,1.0,0,0.0010756709814760956
2025-09-17 06:00:00,117234.27,1.0,0,-0.0006123636032365765
2025-09-17 07:00:00,117162.48,1.0,0,-0.0025817138729054
2025-09-17 08:00:00,116860.0,1.0,0,-0.0026526613041246705
2025-09-17 09:00:00,116550.01,1.0,0,-0.0016376660971543222
2025-09-17 10:00:00,116359.14,1.0,0,-0.0008680882309717308
2025-09-17 11:00:00,116258.13,1.0,0,-0.00045751639046665016
2025-09-17 12:00:00,116204.94,1.0,0,-0.0008411862697058625
2025-09-17 13:00:00,116107.19,1.0,0,-0.004311360907106598
2025-09-17 14:00:00,115606.61,1.0,0,0.0023243480627967994
2025-09-17 15:00:00,115875.32,1.0,0,-0.0020241583798862317
2025-09-17 16:00:00,115640.77,1.0,0,-0.0011785635809932193
2025-09-17 17:00:00,115504.48,1.0,0,-0.0024029370981973885
2025-09-17 18:00:00,115226.93,1.0,0,0.0036891549570921
2025-09-17 19:00:00,115652.02,1.0,0,-0.0002641544868823287
2025-09-17 20:00:00,115621.47,1.0,0,0.0036059046818899265
2025-09-17 21:00:00,116038.39,1.0,0,0.0044924787391482646
2025-09-17 22:00:00,116559.69,1.0,0,-0.00096173900256602
2025-09-17 23:00:00,116447.59,1.0,0,-0.0008324775119863403
2025-09-18 00:00:00,116350.65,1.0,0,0.002442530402709364
2025-09-18 01:00:00,116634.84,1.0,0,0.00270613823451038
2025-09-18 02:00:00,116950.47,1.0,0,0.005397071084878968
2025-09-18 03:00:00,117581.66,1.0,0,0.00019986110078740182
2025-09-18 04:00:00,117605.16,1.0,0,-0.0028213047794841684
2025-09-18 05:00:00,117273.36,1.0,0,-0.0014575347717504794
2025-09-18 06:00:00,117102.43,1.0,0,-0.0001402191226945737
2025-09-18 07:00:00,117086.01,1.0,0,0.001226278015622917
2025-09-18 08:00:00,117229.59,1.0,0,0.0005904652571078195
2025-09-18 09:00:00,117298.81,1.0,0,-0.0009236240333554413
2025-09-18 10:00:00,117190.47,1.0,0,-0.0010843031860867658
2025-09-18 11:00:00,117063.4,1.0,0,0.0005235624456492172
2025-09-18 12:00:00,117124.69,1.0,0,0.002624126475809563
2025-09-18 13:00:00,117432.04,1.0,0,0.0017754950011938941
2025-09-18 14:00:00,117640.54,1.0,0,-0.000484356838212352
2025-09-18 15:00:00,117583.56,1.0,0,-0.0001527424412051115
2025-09-18 16:00:00,117565.6,1.0,0,0.00012188939621782247
2025-09-18 17:00:00,117579.93,1.0,0,0.0020670194309522216
2025-09-18 18:00:00,117822.97,1.0,0,-0.003163729449359498
2025-09-18 19:00:00,117450.21,1.0,0,0.0006039154804404756
2025-09-18 20:00:00,117521.14,1.0,0,-0.0018884262014475794
2025-09-18 21:00:00,117299.21,1.0,0,-0.002030618961542885
2025-09-18 22:00:00,117061.02,1.0,0,0.00010686734149412125
2025-09-18 23:00:00,117073.53,1.0,0,0.0029952970581821337
2025-09-19 00:00:00,117424.2,1.0,0,-0.0015574302401037965
2025-09-19 01:00:00,117241.32,1.0,0,-0.0010962005545485098
2025-09-19 02:00:00,117112.8,1.0,0,-0.0011546133300543993
2025-09-19 03:00:00,116977.58,1.0,0,0.00011173081200688273
2025-09-19 04:00:00,116990.65,1.0,0,-0.0008190398121559195
2025-09-19 05:00:00,116894.83,1.0,0,-0.0019254914866637662
2025-09-19 06:00:00,116669.75,1.0,0,0.0020589741556831243
2025-09-19 07:00:00,116909.97,1.0,0,5.055171941292791e-05
2025-09-19 08:00:00,116915.88,1.0,0,-0.0036597252657210033
2025-09-19 09:00:00,116488.0,1.0,0,0.00038355882150953313
2025-09-19 10:00:00,116532.68,1.0,0,-0.0011838739141671883
2025-09-19 11:00:00,116394.72,1.0,0,-0.0019955372546108796
2025-09-19 12:00:00,116162.45,1.0,0,0.00105188897100561
2025-09-19 13:00:00,116284.64,1.0,0,-0.003307831541637829
2025-09-19 14:00:00,115899.99,1.0,0,-0.00013770492991416194
2025-09-19 15:00:00,115884.03,1.0,0,0.0017659896708803746
2025-09-19 16:00:00,116088.68,1.0,0,-0.004702870254016167
2025-09-19 17:00:00,115542.73,1.0,0,-0.0011704760654347446
2025-09-19 18:00:00,115407.49,1.0,0,-0.002446721612262892
2025-09-19 19:00:00,115125.12,1.0,0,0.0018888145350033358
2025-09-19 20:00:00,115342.57,1.0,0,0.0010648280162302015
2025-09-19 21:00:00,115465.39,1.0,0,0.001280210459601916
2025-09-19 22:00:00,115613.21,1.0,0,0.00016581150199002082
2025-09-19 23:00:00,115632.38,1.0,0,0.0007900036304708813
2025-09-20 00:00:00,115723.73,1.0,0,-0.00086602808257219
