timestamp,open,high,low,close,volume,ma5,ma20,ma50,ma5_20_diff,ma20_50_diff,future_return
2025-09-14 03:00:00,115852.95,115869.99,115651.99,115679.98,272.91216,115869.95,115830.75899999999,115689.144,39.19100000000617,141.6149999999907,0.0006138486538467269
2025-09-14 04:00:00,115679.99,115768.0,115449.59,115750.99,247.86689,115836.48999999999,115819.40800000001,115696.34379999999,17.081999999980326,123.06420000002254,0.0009418493958452956
2025-09-14 05:00:00,115751.0,115924.69,115735.58,115860.01,258.07375,115821.372,115810.64199999999,115709.66120000002,10.730000000010477,100.98079999997572,-0.001085620482856875
2025-09-14 06:00:00,115860.01,115936.0,115693.95,115734.23,196.84102,115775.63200000001,115800.45399999998,115717.146,-24.821999999971013,83.30799999998999,0.000614856987427137
2025-09-14 07:00:00,115734.24,115838.41,115734.23,115805.39,212.00183,115766.12,115792.018,115720.99699999999,-25.898000000001048,71.02100000000792,0.0011053889633287906
2025-09-14 08:00:00,115805.39,115983.02,115759.44,115933.4,137.30583,115816.804,115788.54250000001,115733.305,28.261499999993248,55.23750000001746,0.0010237774446364423
2025-09-14 09:00:00,115933.4,116165.19,115905.88,116052.09,271.65824,115877.024,115803.09449999998,115752.61279999999,73.92950000002747,50.48169999998936,-0.00021395564698578617
2025-09-14 10:00:00,116052.1,116132.85,115955.57,116027.26,156.38468,115910.474,115814.57350000001,115772.19799999999,95.90049999998882,42.37550000002375,-0.0020025466429181016
2025-09-14 11:00:00,116027.25,116100.0,115748.78,115794.91,275.05839,115922.61000000002,115815.88500000001,115787.136,106.72500000000582,28.74900000001071,-0.00016062882211320684
2025-09-14 12:00:00,115794.92,115878.49,115662.62,115776.31,316.9787,115916.794,115838.00050000001,115803.0452,78.79349999998522,34.955300000015995,-0.003698597752856303
2025-09-14 13:00:00,115776.31,115776.32,115217.01,115348.1,617.50773,115799.73399999998,115826.81649999999,115811.7382,-27.082500000004075,15.078299999979208,0.00046511385969938424
2025-09-14 14:00:00,115348.1,115691.04,115141.8,115401.75,750.31099,115669.666,115815.20799999998,115818.09379999999,-145.54199999998673,-2.8858000000036554,-0.0015401846159178723
2025-09-14 15:00:00,115401.75,115419.1,115200.4,115224.01,351.71527,115509.01599999999,115786.55250000002,115819.245,-277.5365000000311,-32.69249999997555,0.0022216723754016066
2025-09-14 16:00:00,115224.01,115540.0,115193.9,115480.0,284.25459,115446.03400000001,115765.2585,115823.645,-319.2244999999821,-58.3865000000078,0.0006724108070661483
2025-09-14 17:00:00,115480.0,115657.5,115413.46,115557.65,290.60711,115402.302,115748.37150000001,115832.3744,-346.06950000001234,-84.00289999999222,-0.0014662811159623645
2025-09-14 18:00:00,115557.65,115557.66,115375.05,115388.21,161.60603,115410.324,115724.20300000001,115830.2274,-313.87900000001537,-106.02439999999478,0.002138693372572442
2025-09-14 19:00:00,115388.21,115635.0,115330.99,115634.99,132.66154,115456.972,115710.03800000002,115826.62400000001,-253.06600000002072,-116.58599999999569,0.0014456696887334974
2025-09-14 20:00:00,115634.99,115851.26,115634.99,115802.16,116.11592,115572.602,115703.366,115812.94360000001,-130.76399999999558,-109.57760000001872,0.002216884382812978
2025-09-14 21:00:00,115802.16,116087.35,115607.99,116058.88,349.40859,115688.378,115708.1635,115801.47099999999,-19.785499999998137,-93.30749999999534,-0.0004245258958212039
2025-09-14 22:00:00,116059.48,116076.89,115810.22,116009.61,262.34337,115778.76999999999,115715.99650000001,115798.51659999999,62.77349999998114,-82.52009999997972,-0.0063925738565969725
2025-09-14 23:00:00,116009.62,116009.62,115135.0,115268.01,439.25947,115754.73000000001,115695.398,115786.55900000001,59.33200000000943,-91.16100000000733,-0.001706371091163894
2025-09-15 00:00:00,115268.01,115276.49,114972.29,115071.32,521.11024,115641.996,115661.4145,115767.4362,-19.418499999999767,-106.02169999999751,0.0013936574291490977
2025-09-15 01:00:00,115071.32,115283.5,114825.0,115231.69,362.37165,115527.902,115629.99850000002,115751.4816,-102.0965000000142,-121.4830999999831,0.001133889470856575
2025-09-15 02:00:00,115231.69,115443.29,115214.55,115362.35,184.52455,115388.59599999999,115611.40450000002,115734.54219999998,-222.8085000000283,-123.13769999996293,0.0007203390014158817
2025-09-15 03:00:00,115362.35,115594.9,115347.91,115445.45,223.493,115275.764,115593.4075,115728.16519999999,-317.6435000000056,-134.75769999998738,0.005306055803844911
2025-09-15 04:00:00,115445.46,116168.26,115400.0,116058.01,698.45937,115433.764,115599.638,115731.602,-165.8740000000107,-131.96399999999267,0.003980681729766067
2025-09-15 05:00:00,116058.01,116583.47,116019.05,116520.0,781.40763,115723.5,115623.03349999999,115742.862,100.46650000000955,-119.82850000000326,-0.003347150703741808
2025-09-15 06:00:00,116519.13,116757.99,116043.01,116129.99,559.85108,115903.15999999999,115628.17,115751.4938,274.9899999999907,-123.3237999999983,-0.0027845520351806874
2025-09-15 07:00:00,116130.0,116400.0,115626.96,115806.62,605.7335,115992.014,115628.7555,115753.54539999999,363.2584999999963,-124.78989999998885,-0.009233928077686637
2025-09-15 08:00:00,115806.62,115806.62,114709.18,114737.27,1325.86164,115850.378,115576.8035,115733.291,273.57450000000244,-156.4875000000029,0.001144527841737908
2025-09-15 09:00:00,114737.28,115188.0,114625.87,114868.59,1072.97754,115612.49399999999,115552.82800000001,115715.08860000002,59.66599999998289,-162.2606000000087,-0.0008666424825097829
2025-09-15 10:00:00,114868.6,114954.83,114720.69,114769.04,532.63649,115262.302,115521.1925,115690.9092,-258.8905000000086,-169.71669999998994,0.002622309988826288
2025-09-15 11:00:00,114769.03,115195.86,114740.97,115070.0,565.80309,115050.304,115513.492,115671.60260000001,-463.18799999999464,-158.11060000001453,-0.0030325888589555205
2025-09-15 12:00:00,115070.01,115074.51,114671.75,114721.04,599.02223,114833.188,115475.544,115647.2636,-642.3559999999998,-171.71960000001127,-0.0004965087485259145
2025-09-15 13:00:00,114721.03,115099.0,114384.0,114664.08,1056.42151,114818.55,115430.8655,115621.063,-612.315499999997,-190.19749999999476,0.00013500304541747
2025-09-15 14:00:00,114664.07,115029.81,114450.28,114679.56,775.27929,114780.74399999999,115395.433,115594.59599999999,-614.689000000013,-199.1629999999859,0.0014243165913785383
2025-09-15 15:00:00,114679.55,114909.4,114404.43,114842.9,564.69333,114795.51599999999,115355.82849999999,115576.233,-560.3125,-220.4045000000042,-0.001570232030016494
2025-09-15 16:00:00,114842.9,114922.59,114600.0,114662.57,364.30154,114714.03,115298.849,115553.53080000001,-584.8190000000031,-254.68180000000575,0.00398961928029351
2025-09-15 17:00:00,114662.58,115130.0,114600.0,115120.03,284.01648,114793.82800000001,115251.9065,115540.5578,-458.0784999999887,-288.6512999999977,0.0016309933206235527
2025-09-15 18:00:00,115120.02,115360.54,114904.16,115307.79,538.96072,114922.56999999999,115216.8155,115540.0336,-294.24550000000454,-323.21809999999823,-8.672440943158222e-08
2025-09-15 19:00:00,115307.79,115570.0,114975.66,115307.78,685.41151,115048.214,115218.804,115534.75360000001,-170.5899999999965,-315.9496000000072,0.0006262370154035413
2025-09-15 20:00:00,115307.78,115515.41,115200.07,115379.99,325.59706,115155.63200000001,115234.2375,115529.675,-78.60549999999057,-295.4375,0.0012828047566999512
2025-09-15 21:00:00,115380.0,115538.55,115283.49,115528.0,170.93694,115328.718,115249.053,115524.2926,79.6649999999936,-275.2396000000008,-0.002077331902222923
2025-09-15 22:00:00,115528.0,115605.07,115221.68,115288.01,235.69782,115362.31400000001,115245.33599999998,115511.9352,116.9780000000319,-266.59920000002603,0.0005351814121867804
2025-09-15 23:00:00,115288.01,115476.0,115232.58,115349.71,177.94328,115370.698,115240.549,115501.02160000001,130.1490000000049,-260.47260000000824,-0.002263117956690208
2025-09-16 00:00:00,115349.71,115349.71,114945.01,115088.66,244.26086,115326.874,115192.0815,115485.36319999998,134.79249999999593,-293.2816999999777,-0.0005597423760081988
2025-09-16 01:00:00,115088.66,115520.0,115008.69,115024.24,232.3498,115255.724,115117.29349999999,115467.48219999998,138.43050000001676,-350.1886999999988,8.893777520291302e-05
2025-09-16 02:00:00,115024.24,115227.51,115024.23,115034.47,151.83383,115157.01800000001,115062.5175,115449.4596,94.5005000000092,-386.9421000000002,0.0023712892318277223
2025-09-16 03:00:00,115034.48,115426.49,115034.44,115307.25,236.03187,115160.86600000001,115037.549,115436.34600000002,123.31700000001001,-398.7970000000205,0.0016977249912732972
2025-09-16 04:00:00,115307.26,115560.01,114930.0,115503.01,446.01382,115191.526,115075.83599999998,115429.3472,115.69000000001688,-353.51120000002265,0.003754361033534881
2025-09-16 05:00:00,115503.02,115957.23,115454.3,115936.65,685.43114,115361.124,115129.23900000002,115434.48059999998,231.8849999999802,-305.2415999999648,-0.001434404047382709
2025-09-16 06:00:00,115936.65,116009.62,115591.57,115770.35,449.53079,115510.34599999999,115179.3045,115434.8678,331.0414999999921,-255.5633000000089,0.0006016220906301939
2025-09-16 07:00:00,115770.36,115886.17,115724.41,115840.0,319.02367,115671.452,115217.8045,115434.4676,453.6475000000064,-216.66310000000522,-0.0015645718232044636
2025-09-16 08:00:00,115839.99,115981.17,115526.5,115658.76,463.00777,115741.754,115264.6905,115432.95820000001,477.06350000000384,-168.26770000001125,-0.0015691850751295977
2025-09-16 09:00:00,115658.76,115720.0,115443.65,115477.27,286.71309,115736.606,115305.35,115426.39579999998,431.25599999999395,-121.04579999997804,-0.0009076245048050824
2025-09-16 10:00:00,115477.28,115590.49,115372.35,115372.46,292.6133,115623.76800000001,115339.995,115415.177,283.7730000000156,-75.1820000000007,-0.0007335372757069081
2025-09-16 11:00:00,115372.47,115431.52,115206.15,115287.83,303.19825,115527.264,115362.2415,115399.8918,165.02249999999185,-37.65029999999388,0.001314362496024124
2025-09-16 12:00:00,115287.84,115460.2,115287.38,115439.36,296.84884,115447.13599999998,115401.081,115388.13380000001,46.05499999997846,12.947199999995064,-0.002073469568784847
2025-09-16 13:00:00,115439.36,115558.06,114737.11,115200.0,1064.59506,115355.38399999999,115405.07949999999,115376.2356,-49.69550000000163,28.843899999992573,0.0008407986111111931
2025-09-16 14:00:00,115200.0,115306.71,114811.0,115296.86,607.41382,115319.302,115404.53299999998,115366.64660000001,-85.23099999998522,37.886399999973946,0.005282190685852228
2025-09-16 15:00:00,115296.86,115905.89,115010.66,115905.88,653.80057,115425.986,115434.43800000001,115377.8022,-8.452000000004773,56.635800000003655,0.0013992387616572621
2025-09-16 16:00:00,115905.88,116068.92,115608.28,116068.06,691.27604,115582.032,115468.84150000001,115391.1284,113.19049999999697,77.71310000000813,0.003390079923796474
2025-09-16 17:00:00,116068.05,116870.76,116056.99,116461.54,1252.39334,115786.468,115515.51849999998,115415.879,270.949500000017,99.63949999997567,-0.0003664729145775869
2025-09-16 18:00:00,116461.55,116776.66,116226.12,116418.86,486.09455,116030.23999999999,115572.06100000002,115434.65620000001,458.1789999999746,137.4048000000039,0.003274898929606307
2025-09-16 19:00:00,116418.87,116820.0,116395.6,116800.12,525.61626,116330.89199999999,115644.5815,115459.5056,686.3104999999923,185.07589999999618,0.00033690033880118264
2025-09-16 20:00:00,116800.13,116908.83,116722.56,116839.47,367.21592,116517.61000000002,115732.122,115488.53080000001,785.4880000000121,243.5911999999953,-0.0003334489620674397
2025-09-16 21:00:00,116839.47,116940.26,116584.45,116800.51,295.98351,116664.1,115820.93549999999,115511.8412,843.1645000000135,309.094299999997,0.0004714876673055368
2025-09-16 22:00:00,116800.51,116964.27,116694.73,116855.58,312.66858,116742.90799999998,115911.991,115532.90959999998,830.9169999999867,379.08140000001004,-0.0005701054241482595
2025-09-16 23:00:00,116855.58,116920.46,116632.0,116788.96,262.99472,116816.928,115986.0765,115547.5112,830.8515000000043,438.565300000002,-0.0019603736517562753
2025-09-17 00:00:00,116788.96,116832.0,116560.0,116560.01,269.7236,116768.906,116038.92650000002,115558.5192,729.9794999999867,480.40730000002077,0.00087714474286682
2025-09-17 01:00:00,116560.01,116768.0,116516.92,116662.25,267.74519,116733.46200000001,116075.2065,115586.40399999998,658.2555000000139,488.8025000000198,0.00020726498931744608
2025-09-17 02:00:00,116662.25,117077.16,116556.52,116686.43,742.4537,116710.646,116121.01050000002,115618.70620000002,589.6354999999749,502.3043000000034,-0.002694315011608439
2025-09-17 03:00:00,116686.43,116758.83,116371.81,116372.04,377.8305,116613.938,116147.6125,115641.5132,466.32549999999173,506.0993000000017,-0.0005031277272443679
2025-09-17 04:00:00,116372.05,116480.01,116160.22,116313.49,262.15716,116518.844,116180.349,115660.536,338.49499999999534,519.8130000000092,0.0068333432347356116
2025-09-17 05:00:00,116313.5,117214.0,116313.49,117108.3,894.88999,116628.50200000001,116261.90049999999,115693.793,366.60150000001886,568.1074999999837,0.0010756709814760956
2025-09-17 06:00:00,117108.31,117286.73,116970.41,117234.27,770.01131,116742.906,116354.991,115717.31820000001,387.91500000000815,637.6727999999857,-0.0006123636032365765
2025-09-17 07:00:00,117234.28,117275.0,117125.78,117162.48,557.97471,116838.11600000001,116448.7235,115730.16780000001,389.3925000000163,718.5556999999826,-0.0025817138729054
2025-09-17 08:00:00,117162.48,117189.86,116683.99,116860.0,635.73334,116935.70800000001,116519.7555,115744.76800000001,415.95250000001397,774.9874999999884,-0.0026526613041246705
2025-09-17 09:00:00,116860.01,116860.01,116548.88,116550.01,380.39506,116983.01199999999,116587.25600000001,115759.6358,395.7559999999794,827.6202000000048,-0.0016376660971543222
2025-09-17 10:00:00,116550.01,116604.26,116267.44,116359.14,356.93808,116833.18000000001,116640.37000000002,115792.0732,192.80999999998312,848.2968000000255,-0.0008680882309717308
2025-09-17 11:00:00,116359.14,116383.87,116253.27,116258.13,282.02162,116637.952,116657.9825,115819.86399999999,-20.03049999999348,838.1185000000114,-0.00045751639046665016
2025-09-17 12:00:00,116258.12,116516.93,116096.41,116204.94,387.04674,116446.44399999999,116664.8265,115848.582,-218.38250000000698,816.2445000000007,-0.0008411862697058625
2025-09-17 13:00:00,116204.94,116330.75,115905.88,116107.19,664.85629,116295.88200000001,116647.10900000001,115869.3258,-351.22699999999895,777.7832000000053,-0.004311360907106598
2025-09-17 14:00:00,116107.18,116240.0,115432.0,115606.61,1214.53614,116107.202,116606.49649999998,115887.03719999999,-499.2944999999745,719.4592999999877,0.0023243480627967994
2025-09-17 15:00:00,115606.62,115886.17,115527.48,115875.32,581.89144,116010.438,116560.25650000002,115911.26200000002,-549.818500000023,648.9945000000007,-0.0020241583798862317
2025-09-17 16:00:00,115875.33,115875.33,115386.21,115640.77,659.4146,115886.96599999999,116500.3215,115930.48619999998,-613.3555000000197,569.8353000000207,-0.0011785635809932193
2025-09-17 17:00:00,115640.76,116288.27,115500.0,115504.48,696.96558,115746.874,116435.51999999999,115943.71780000001,-688.6459999999934,491.80219999997644,-0.0024029370981973885
2025-09-17 18:00:00,115504.49,116333.33,114720.81,115226.93,3427.38872,115570.822,116354.0875,115955.005,-783.2654999999941,399.0824999999895,0.0036891549570921
2025-09-17 19:00:00,115226.93,115989.2,115068.33,115652.02,955.04331,115579.90400000001,116297.2405,115965.64480000001,-717.3364999999903,331.59569999999076,-0.0002641544868823287
2025-09-17 20:00:00,115652.02,116140.2,115496.68,115621.47,455.26463,115529.13399999999,116250.3135,115971.9184,-721.1795000000129,278.3951000000088,0.0036059046818899265
2025-09-17 21:00:00,115621.47,116120.0,115307.33,116038.39,336.05085,115608.65799999998,116219.1205,115986.53059999998,-610.4625000000233,232.58990000002086,0.0044924787391482646
2025-09-17 22:00:00,116038.39,116823.72,116038.39,116559.69,741.17447,115819.7,116212.78349999999,116010.12460000001,-393.08349999999336,202.65889999998035,-0.00096173900256602
2025-09-17 23:00:00,116559.68,116990.68,116340.07,116447.59,836.73837,116063.83200000001,116216.56100000002,116028.51640000001,-152.72900000000664,188.04460000000836,-0.0008324775119863403
2025-09-18 00:00:00,116447.6,116470.52,116092.76,116350.65,442.99009,116203.55799999999,116218.419,116049.7692,-14.861000000004424,168.64979999999923,0.002442530402709364
2025-09-18 01:00:00,116350.65,116869.46,116340.0,116634.84,440.77649,116406.232,116194.74600000001,116075.4718,211.48599999998987,119.27420000001439,0.00270613823451038
2025-09-18 02:00:00,116634.84,116959.96,116429.55,116950.47,318.2136,116588.648,116180.55600000001,116112.70800000001,408.09199999998964,67.84799999999814,0.005397071084878968
2025-09-18 03:00:00,116950.46,117896.0,116896.93,117581.66,1879.7006,116793.04199999999,116201.51500000001,116163.8564,591.5269999999728,37.658600000009756,0.00019986110078740182
2025-09-18 04:00:00,117581.67,117750.0,117219.5,117605.16,612.3817,117024.55600000001,116238.773,116215.2702,785.7830000000104,23.502800000002026,-0.0028213047794841684
2025-09-18 05:00:00,117605.16,117605.16,117176.1,117273.36,340.19852,117209.098,116274.9405,116254.59239999998,934.1575000000012,20.34810000001744,-0.0014575347717504794
2025-09-18 06:00:00,117273.37,117338.05,116888.02,117102.43,474.42047,117302.61600000001,116312.10499999998,116286.5808,990.5110000000277,25.524199999985285,-0.0001402191226945737
2025-09-18 07:00:00,117102.43,117208.0,117048.81,117086.01,362.6272,117329.724,116353.499,116309.56800000001,976.2250000000058,43.930999999982305,0.001226278015622917
2025-09-18 08:00:00,117086.01,117413.04,117010.59,117229.59,383.66591,117259.31000000001,116404.7315,116338.75279999999,854.5785000000178,65.97870000000694,0.0005904652571078195
2025-09-18 09:00:00,117229.58,117350.0,117107.57,117298.81,260.44715,117198.04,116464.3125,116367.929,733.7274999999936,96.38349999999627,-0.0009236240333554413
2025-09-18 10:00:00,117298.82,117307.5,117078.72,117190.47,236.63641,117181.46199999998,116543.50550000001,116398.5632,637.9564999999711,144.9423000000097,-0.0010843031860867658
2025-09-18 11:00:00,117190.48,117300.0,117013.77,117063.4,285.00282,117173.656,116602.9095,116430.2858,570.7465000000084,172.62369999999646,0.0005235624456492172
2025-09-18 12:00:00,117063.41,117279.0,116977.59,117124.69,249.62123,117181.39199999999,116677.10549999999,116465.3304,504.286500000002,211.77509999998438,0.002624126475809563
2025-09-18 13:00:00,117124.69,117655.55,117004.28,117432.04,647.0176,117221.88200000001,116773.4835,116508.2146,448.39850000001024,265.2688999999955,0.0017754950011938941
2025-09-18 14:00:00,117432.04,117843.83,117400.54,117640.54,711.59459,117290.228,116894.16400000002,116552.2382,396.06399999998393,341.9258000000118,-0.000484356838212352
2025-09-18 15:00:00,117640.54,117705.51,117322.41,117583.56,808.09852,117368.84599999999,116990.74100000001,116599.90939999999,378.1049999999814,390.83160000001953,-0.0001527424412051115
2025-09-18 16:00:00,117583.56,117789.0,117500.01,117565.6,483.30991,117469.28600000001,117087.94749999998,116645.2842,381.3385000000271,442.6632999999856,0.00012188939621782247
2025-09-18 17:00:00,117565.59,117765.59,117418.45,117579.93,479.43176,117560.334,117165.02449999998,116678.7652,395.3095000000176,486.2592999999906,0.0020670194309522216
2025-09-18 18:00:00,117579.94,117900.0,117512.11,117822.97,474.53821,117638.51999999999,117228.1885,116713.8634,410.3314999999857,514.3251000000018,-0.003163729449359498
2025-09-18 19:00:00,117822.98,117822.98,117196.33,117450.21,391.34362,117600.454,117278.31950000001,116733.6368,322.13449999998556,544.6827000000194,0.0006039154804404756
2025-09-18 20:00:00,117450.21,117657.17,117337.95,117521.14,192.47211,117587.97,117336.844,116755.6824,251.12600000000384,581.1615999999922,-0.0018884262014475794
2025-09-18 21:00:00,117521.14,117521.14,117299.21,117299.21,187.11636,117534.692,117370.0625,116765.6642,164.62949999999546,604.3983000000007,-0.002030618961542885
2025-09-18 22:00:00,117299.21,117334.8,117027.34,117061.02,345.51742,117430.91,117375.59,116770.0952,55.320000000006985,605.4948000000004,0.00010686734149412125
2025-09-18 23:00:00,117061.02,117172.21,116612.03,117073.53,650.11136,117281.022,117350.1835,116775.5556,-69.16150000000198,574.6278999999922,0.0029952970581821337
2025-09-19 00:00:00,117073.53,117427.7,117020.0,117424.2,328.86734,117275.82000000002,117341.1355,116786.92800000001,-65.31549999998242,554.2074999999895,-0.0015574302401037965
2025-09-19 01:00:00,117424.21,117459.99,117118.21,117241.32,268.6749,117219.856,117339.53349999999,116795.9752,-119.67749999999069,543.5582999999897,-0.0010962005545485098
2025-09-19 02:00:00,117241.32,117285.99,117044.13,117112.8,395.51641,117182.574,117340.052,116807.03100000002,-157.4780000000028,533.0209999999788,-0.0011546133300543993
2025-09-19 03:00:00,117112.81,117291.01,116871.61,116977.58,333.32919,117165.88599999998,117334.6305,116813.33760000001,-168.74450000001525,521.2928999999858,0.00011173081200688273
2025-09-19 04:00:00,116977.58,117100.0,116700.02,116990.65,377.41298,117149.31000000001,117322.6835,116819.42199999999,-173.37349999998696,503.2615000000078,-0.0008190398121559195
2025-09-19 05:00:00,116990.65,117010.0,116780.75,116894.83,306.31482,117043.43600000002,117302.48449999999,116829.87779999999,-259.0484999999753,472.6067000000039,-0.0019254914866637662
2025-09-19 06:00:00,116894.83,116894.83,116633.86,116669.75,430.54942,116929.122,117276.44849999998,116837.00300000001,-347.326499999981,439.4454999999725,0.0020589741556831243
2025-09-19 07:00:00,116669.76,116992.81,116665.0,116909.97,423.81384,116888.55600000001,117268.777,116833.03639999998,-380.22099999999045,435.7406000000192,5.055171941292791e-05
2025-09-19 08:00:00,116909.98,117090.36,116882.47,116915.88,283.85786,116876.21599999999,117258.3365,116826.66859999999,-382.1205000000191,431.6679000000149,-0.0036597252657210033
2025-09-19 09:00:00,116915.88,116979.86,116488.0,116488.0,361.47256,116775.68599999999,117211.1345,116813.17899999999,-435.44850000001315,397.95550000001094,0.00038355882150953313
2025-09-19 10:00:00,116488.0,116551.54,116434.23,116532.68,289.26548,116703.25600000001,117155.7415,116806.6326,-452.4854999999952,349.10890000000654,-0.0011838739141671883
2025-09-19 11:00:00,116532.68,116554.05,116300.0,116394.72,309.23241,116648.25,117096.2995,116803.52679999999,-448.0494999999937,292.77270000000135,-0.0019955372546108796
2025-09-19 12:00:00,116394.72,116529.08,116133.66,116162.45,488.73837,116498.746,117026.14200000002,116799.59300000001,-527.3960000000225,226.54900000001362,0.00105188897100561
2025-09-19 13:00:00,116162.45,116465.35,116075.0,116284.64,435.12378,116372.49799999999,116961.37749999999,116800.1232,-588.8794999999955,161.25429999998596,-0.003307831541637829
2025-09-19 14:00:00,116284.63,116479.11,115800.0,115899.99,846.39402,116254.896,116865.2285,116794.0242,-610.3325000000041,71.2042999999976,-0.00013770492991416194
2025-09-19 15:00:00,115899.99,115952.95,115464.19,115884.03,887.61948,116125.166,116786.91949999999,116789.561,-661.7534999999916,-2.6415000000124564,0.0017659896708803746
2025-09-19 16:00:00,115884.03,116136.0,115800.0,116088.68,355.37234,116063.95800000001,116715.29650000001,116799.20240000001,-651.338499999998,-83.90589999999793,-0.004702870254016167
2025-09-19 17:00:00,116088.68,116093.18,115538.67,115542.73,360.56628,115940.014,116627.47249999999,116792.5506,-687.4584999999934,-165.07810000001336,-0.0011704760654347446
2025-09-19 18:00:00,115542.73,115644.73,115382.98,115407.49,388.78402,115764.58399999999,116544.79600000002,116787.885,-780.2120000000286,-243.0889999999781,-0.002446721612262892
2025-09-19 19:00:00,115407.49,115479.45,115112.58,115125.12,308.93231,115609.61000000002,116447.3755,116780.2978,-837.7654999999795,-332.92230000000563,0.0018888145350033358
2025-09-19 20:00:00,115125.13,115445.23,115100.0,115342.57,338.84816,115501.318,116343.294,116782.6106,-841.9759999999951,-439.31660000000556,0.0010648280162302015
2025-09-19 21:00:00,115342.56,115532.73,115306.07,115465.39,178.46294,115376.66,116254.49749999998,116778.87799999998,-877.8374999999796,-524.3804999999993,0.001280210459601916
2025-09-19 22:00:00,115465.39,115657.28,115465.39,115613.21,139.86142,115390.75600000001,116179.51800000001,116778.7128,-788.7620000000024,-599.1947999999829,0.00016581150199002082
2025-09-19 23:00:00,115613.21,115648.0,115448.01,115632.38,155.08032,115435.73400000001,116112.258,116770.5926,-676.5239999999903,-658.334600000002,0.0007900036304708813
2025-09-20 00:00:00,115632.39,115730.41,115548.92,115723.73,220.87363,115555.456,116048.91200000001,116753.8734,-493.4560000000056,-704.9613999999856,-0.00086602808257219
2025-09-20 01:00:00,115723.72,115723.73,115610.84,115623.51,178.50409,115611.644,115985.34599999999,116737.3918,-373.7019999999902,-752.0458000000071,-0.0001480667729253371
2025-09-20 02:00:00,115623.5,115623.51,115444.0,115606.39,154.74621,115639.844,115932.178,116722.50660000001,-292.33400000000256,-790.328600000008,-0.0013960300983362206
2025-09-20 03:00:00,115606.4,115606.4,115408.47,115445.0,162.93905,115606.202,115858.9295,116698.70980000001,-252.7274999999936,-839.7803000000131,0.0010689938931960352
2025-09-20 04:00:00,115445.0,115582.38,115409.08,115568.41,144.02474,115593.40800000001,115791.55600000001,116671.0686,-198.14800000000105,-879.5125999999873,0.0012899718876464572
2025-09-20 05:00:00,115568.41,115717.5,115512.63,115717.49,224.42562,115592.16,115753.0305,116633.7852,-160.87049999999,-880.754700000005,-0.00014716876420317604
2025-09-20 06:00:00,115717.49,115724.34,115625.85,115700.46,159.86607,115607.55,115711.41949999999,116595.69119999999,-103.86949999998615,-884.2716999999975,0.0023171904415937306
